CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,WebsiteVisits,Churn
351,41.0,Female,Phoenix,,67.0,5190.15,Home Goods,2023-10-25 09:39:46.585300,Manager,77,1
352,71.0,Male,New York,Platinum,187.0,5573.3,Clothing,2023-06-12 09:39:46.585300,Teacher,17,0
353,64.0,Male,Houston,Silver,117.0,1957.83,Clothing,2023-02-15 09:39:46.585300,Manager,30,0
354,38.0,Other,Chicago,Silver,194.0,4564.61,Clothing,2023-10-06 09:39:46.585300,,34,1
355,47.0,Female,Houston,Gold,39.0,6915.01,Clothing,2023-02-15 09:39:46.585300,Artist,76,1
356,20.0,Female,Los Angeles,Platinum,31.0,4285.52,Clothing,2023-05-04 09:39:46.585300,Teacher,4,1
357,54.0,Male,Philadelphia,Silver,92.0,6432.25,Clothing,2023-11-08 09:39:46.585300,,86,0
358,59.0,Male,Los Angeles,Platinum,188.0,5251.57,Electronics,2023-09-25 09:39:46.585300,Engineer,81,0
359,27.0,Male,Chicago,Bronze,150.0,6500.19,Electronics,2023-03-13 09:39:46.585300,Doctor,55,0
360,27.0,Male,Los Angeles,Bronze,141.0,,Home Goods,2023-04-10 09:39:46.585300,Engineer,58,0
361,,Other,Chicago,Platinum,117.0,,Electronics,2023-03-27 09:39:46.585300,Teacher,99,0
362,39.0,Male,Philadelphia,Gold,,7232.02,,2023-12-22 09:39:46.585300,Engineer,72,1
363,21.0,Other,Los Angeles,Silver,112.0,7289.08,,2023-08-13 09:39:46.585300,Engineer,89,1
364,64.0,Male,Philadelphia,Gold,96.0,1134.0,Home Goods,2023-12-27 09:39:46.585300,Engineer,76,0
365,45.0,Male,Philadelphia,Silver,,7032.62,Home Goods,2023-09-06 09:39:46.585300,Artist,27,0
366,69.0,Female,Los Angeles,Platinum,120.0,,Home Goods,2023-08-08 09:39:46.585300,Manager,27,1
367,62.0,,Los Angeles,Platinum,160.0,9169.81,Home Goods,2023-04-01 09:39:46.585300,Manager,22,1
368,21.0,Female,Chicago,,68.0,,Clothing,2023-03-03 09:39:46.585300,Doctor,10,1
369,,Female,Phoenix,Silver,165.0,9531.83,Clothing,2023-12-19 09:39:46.585300,Engineer,87,0
370,27.0,,Phoenix,,145.0,8369.12,Electronics,2023-12-30 09:39:46.585300,Engineer,27,0
371,,Other,,,,7632.92,Home Goods,2023-06-08 09:39:46.585300,Doctor,89,0
372,46.0,Female,Phoenix,Gold,182.0,4665.94,Electronics,2023-02-05 09:39:46.585300,Manager,35,1
373,64.0,Male,Houston,Silver,82.0,,Electronics,2023-11-08 09:39:46.585300,,82,1
374,25.0,Other,Los Angeles,Gold,56.0,9430.29,Clothing,2023-07-14 09:39:46.585300,Engineer,0,0
375,56.0,Female,Houston,Silver,,4599.86,Clothing,2023-04-11 09:39:46.585300,,92,1
376,37.0,Female,Phoenix,Gold,6.0,2109.87,Electronics,2023-09-19 09:39:46.585300,Engineer,67,0
377,52.0,Female,Chicago,,143.0,3284.12,Electronics,2023-08-03 09:39:46.585300,Doctor,53,1
378,61.0,Female,Philadelphia,Platinum,52.0,5743.0,Home Goods,2023-07-30 09:39:46.585300,Engineer,41,1
379,50.0,Other,Philadelphia,Gold,10.0,6668.52,Clothing,2023-04-24 09:39:46.585300,Doctor,27,1
380,54.0,Other,New York,Platinum,98.0,5244.55,Electronics,2023-03-23 09:39:46.585300,,47,1
381,43.0,Male,Chicago,Platinum,173.0,270.25,Electronics,2023-06-02 09:39:46.585300,Artist,4,0
382,50.0,Female,Chicago,Silver,,5165.64,Clothing,2023-11-21 09:39:46.585300,Teacher,18,0
383,22.0,Female,Philadelphia,Bronze,144.0,4388.4,Home Goods,2023-08-21 09:39:46.585300,Artist,6,1
384,59.0,,Philadelphia,Platinum,147.0,2700.85,Clothing,2023-06-03 09:39:46.585300,Teacher,77,0
385,53.0,Female,,Silver,65.0,8847.04,Clothing,2023-03-21 09:39:46.585300,Teacher,82,0
386,19.0,Female,,Bronze,7.0,8140.07,Electronics,2023-02-08 09:39:46.585300,Manager,43,1
387,30.0,Female,Philadelphia,Platinum,119.0,3172.3,Electronics,2023-01-19 09:39:46.585300,Manager,8,0
388,53.0,Other,Philadelphia,Gold,11.0,,Home Goods,2023-02-19 09:39:46.585300,,89,0
389,,Female,Phoenix,Silver,169.0,8328.84,,2023-01-25 09:39:46.585300,Artist,17,0
390,34.0,Other,New York,Silver,134.0,7053.48,Electronics,2023-11-26 09:39:46.585300,,51,0
391,27.0,Male,Phoenix,Silver,94.0,6059.31,Electronics,2024-01-05 09:39:46.585300,Engineer,80,1
392,19.0,Other,Houston,Platinum,91.0,7630.85,Electronics,2023-06-30 09:39:46.585300,Artist,84,0
393,35.0,Male,Phoenix,Bronze,63.0,7557.99,Clothing,2023-05-03 09:39:46.585300,,81,0
394,67.0,Male,Houston,Bronze,19.0,6634.88,Clothing,2023-01-11 09:39:46.585300,Engineer,77,0
395,54.0,Other,Chicago,Gold,,7115.45,Electronics,2023-10-01 09:39:46.585300,Manager,0,0
396,44.0,Other,Chicago,,187.0,6826.47,Clothing,2023-05-19 09:39:46.585300,Artist,82,1
397,57.0,Female,Houston,Gold,80.0,4408.62,Clothing,2023-06-07 09:39:46.585300,Artist,37,1
398,54.0,Female,Chicago,,69.0,4902.37,Home Goods,2023-07-11 09:39:46.585300,Teacher,30,0
399,66.0,,Los Angeles,Bronze,96.0,6909.07,Home Goods,2023-08-12 09:39:46.585300,Artist,84,1
400,45.0,Male,New York,Silver,33.0,7350.98,Home Goods,2023-02-21 09:39:46.585300,Engineer,52,1
401,21.0,Other,Philadelphia,,41.0,8460.36,Home Goods,2023-02-02 09:39:46.585300,Doctor,7,1
402,57.0,Male,Phoenix,Silver,1.0,4488.71,Home Goods,2023-08-08 09:39:46.585300,Doctor,71,1
403,54.0,,New York,Silver,77.0,940.53,Electronics,2023-08-07 09:39:46.585300,Teacher,60,1
404,68.0,Other,Chicago,Bronze,151.0,8406.22,Clothing,2023-12-23 09:39:46.585300,Artist,7,0
405,48.0,Female,New York,Bronze,99.0,9984.69,Home Goods,2023-01-15 09:39:46.585300,Doctor,78,0
406,46.0,Other,Los Angeles,Bronze,,4838.67,,2023-11-15 09:39:46.585300,Manager,6,0
407,67.0,Male,Los Angeles,Bronze,63.0,5393.54,Electronics,2023-10-01 09:39:46.585300,,40,0
408,52.0,Male,Phoenix,,30.0,8807.52,Clothing,2023-07-15 09:39:46.585300,Manager,79,0
409,36.0,Female,,Silver,,9540.98,Electronics,2023-05-01 09:39:46.585300,Manager,6,0
410,34.0,Male,Chicago,Gold,70.0,2610.39,Clothing,2023-07-16 09:39:46.585300,Manager,69,1
411,49.0,Other,Los Angeles,Platinum,185.0,1358.68,Home Goods,2023-05-17 09:39:46.585300,Artist,6,0
412,37.0,Female,Houston,Silver,49.0,2021.38,Electronics,2023-04-24 09:39:46.585300,Teacher,87,0
413,,Female,New York,Gold,65.0,3112.34,Clothing,2023-08-02 09:39:46.585300,Manager,22,0
414,24.0,Male,,Bronze,43.0,8632.71,Electronics,2023-09-02 09:39:46.585300,Manager,50,0
415,55.0,Male,New York,Bronze,84.0,7412.56,,2023-12-02 09:39:46.585300,Artist,92,0
416,29.0,Other,Phoenix,Platinum,96.0,5954.39,Clothing,2023-03-20 09:39:46.585300,Teacher,75,1
417,61.0,Male,Los Angeles,Bronze,1.0,7276.61,,2023-12-13 09:39:46.585300,Teacher,40,1
418,22.0,Female,Philadelphia,,79.0,8087.05,Electronics,2023-06-09 09:39:46.585300,Engineer,7,0
419,65.0,Other,Phoenix,Silver,83.0,5151.51,,2023-03-01 09:39:46.585300,Manager,35,0
420,46.0,Female,Houston,Platinum,77.0,764.13,,2023-12-02 09:39:46.585300,Doctor,18,0
421,39.0,Female,,Platinum,161.0,8498.3,Clothing,2023-02-26 09:39:46.585300,Artist,48,0
422,,Female,Chicago,Silver,,4496.1,Clothing,2023-05-19 09:39:46.585300,Teacher,15,0
423,58.0,Male,Phoenix,Bronze,189.0,6052.76,Clothing,2023-03-18 09:39:46.585300,Doctor,11,1
424,30.0,Other,Los Angeles,Platinum,150.0,,Clothing,2023-03-22 09:39:46.585300,Engineer,82,0
425,40.0,Other,New York,Bronze,197.0,7429.94,Clothing,2023-05-25 09:39:46.585300,Doctor,68,1
426,,,,Silver,129.0,8497.65,Clothing,2023-10-22 09:39:46.585300,Artist,91,0
427,,Male,Phoenix,Gold,175.0,315.04,Electronics,2023-05-01 09:39:46.585300,Teacher,65,1
428,23.0,,Los Angeles,Gold,163.0,,Clothing,2023-09-23 09:39:46.585300,Engineer,71,0
429,25.0,Male,Chicago,Gold,194.0,6798.11,,2023-05-11 09:39:46.585300,Teacher,19,1
430,37.0,Female,Houston,Gold,84.0,6410.04,Home Goods,2023-08-06 09:39:46.585300,Doctor,75,1
431,47.0,Female,Houston,Silver,45.0,6179.95,Home Goods,2023-05-28 09:39:46.585300,,70,0
432,61.0,Male,Chicago,Bronze,100.0,3508.77,Clothing,2023-10-11 09:39:46.585300,Manager,96,0
433,36.0,Female,Philadelphia,Platinum,18.0,,Electronics,2023-05-03 09:39:46.585300,Manager,69,0
434,64.0,Female,Los Angeles,Gold,163.0,8354.38,Home Goods,2023-09-28 09:39:46.585300,Doctor,45,0
435,60.0,Male,New York,Bronze,118.0,2782.82,Electronics,2023-09-16 09:39:46.585300,Teacher,39,0
436,46.0,Female,New York,Bronze,50.0,6922.24,Home Goods,2023-11-17 09:39:46.585300,Teacher,83,0
437,64.0,Male,Philadelphia,,38.0,3791.78,Electronics,2023-11-01 09:39:46.585300,Engineer,68,1
438,39.0,Other,Philadelphia,Gold,69.0,9006.63,Home Goods,2023-02-05 09:39:46.585300,Doctor,21,1
439,26.0,Other,New York,Silver,49.0,1424.49,Clothing,2023-04-10 09:39:46.585300,Engineer,28,1
440,43.0,Male,Los Angeles,Silver,197.0,208.12,Clothing,2023-08-26 09:39:46.585300,Teacher,49,1
441,70.0,Female,Los Angeles,Platinum,194.0,2090.41,Home Goods,2023-01-09 09:39:46.585300,Manager,24,1
442,,Male,Phoenix,Platinum,176.0,9486.75,Clothing,2023-01-07 09:39:46.585300,Artist,11,1
443,,Other,Phoenix,,43.0,5357.89,Home Goods,2023-05-27 09:39:46.585300,Engineer,83,1
444,25.0,Other,Chicago,Bronze,0.0,6840.75,,2023-07-12 09:39:46.585300,Engineer,97,1
445,48.0,,Chicago,Bronze,12.0,,Electronics,2023-01-19 09:39:46.585300,Teacher,44,0
446,60.0,Male,New York,Silver,19.0,6838.18,Home Goods,2023-01-23 09:39:46.585300,Teacher,79,0
447,37.0,Male,Los Angeles,Gold,72.0,6737.84,Electronics,2023-08-25 09:39:46.585300,Manager,14,1
448,57.0,Female,Phoenix,,27.0,1941.17,Home Goods,2023-12-18 09:39:46.585300,Teacher,19,1
449,19.0,Male,,Bronze,50.0,1994.56,Electronics,2023-08-16 09:39:46.585300,Doctor,40,1
450,,Male,Philadelphia,Platinum,107.0,7450.2,Home Goods,2023-11-24 09:39:46.585300,Artist,77,1
451,33.0,Female,Phoenix,Bronze,99.0,2844.31,Electronics,2023-01-12 09:39:46.585300,,60,1
452,60.0,Female,Los Angeles,Silver,196.0,2715.52,Clothing,2023-04-09 09:39:46.585300,Engineer,50,1
453,55.0,Other,,Gold,138.0,884.87,Home Goods,2023-01-25 09:39:46.585300,Manager,52,1
454,,Other,Chicago,Bronze,119.0,8287.85,Home Goods,2023-12-21 09:39:46.585300,Artist,90,0
455,41.0,Male,Philadelphia,Platinum,130.0,6361.49,Electronics,2023-05-28 09:39:46.585300,Manager,56,1
456,20.0,Other,Los Angeles,Gold,19.0,300.62,Clothing,2023-08-05 09:39:46.585300,Manager,95,1
457,70.0,,Los Angeles,Silver,30.0,686.65,,2023-07-21 09:39:46.585300,Engineer,50,0
458,26.0,Female,Philadelphia,Platinum,37.0,3452.01,Clothing,2023-07-30 09:39:46.585300,Artist,39,1
459,44.0,Female,Philadelphia,Silver,47.0,3131.69,Electronics,2023-01-28 09:39:46.585300,Teacher,39,0
460,48.0,Female,Philadelphia,,44.0,8760.18,Electronics,2023-05-24 09:39:46.585300,Manager,59,1
461,65.0,Other,New York,Gold,101.0,5737.6,,2023-05-11 09:39:46.585300,Doctor,43,1
462,40.0,Female,Los Angeles,Silver,5.0,1027.92,,2023-08-10 09:39:46.585300,Engineer,37,1
463,49.0,,Houston,Silver,71.0,1036.07,Clothing,2023-10-23 09:39:46.585300,Manager,7,0
464,38.0,Female,New York,Silver,58.0,,Electronics,2023-12-01 09:39:46.585300,Engineer,56,0
465,25.0,Other,Philadelphia,Platinum,39.0,3817.55,Home Goods,2023-01-14 09:39:46.585300,,76,0
466,25.0,Female,Philadelphia,Platinum,74.0,9413.5,Electronics,2023-12-22 09:39:46.585300,Doctor,42,0
467,43.0,Other,Chicago,,176.0,1679.48,Electronics,2023-05-24 09:39:46.585300,Manager,97,1
468,32.0,Other,New York,Silver,198.0,8520.25,,2023-09-07 09:39:46.585300,Artist,80,0
469,34.0,Female,New York,Bronze,130.0,1903.27,Clothing,2023-07-02 09:39:46.585300,Artist,18,0
470,18.0,Female,Los Angeles,Platinum,20.0,3178.54,Electronics,2023-09-07 09:39:46.585300,Manager,98,1
471,28.0,,New York,Bronze,193.0,7128.09,,2023-10-17 09:39:46.585300,Engineer,49,0
472,48.0,Male,Phoenix,Platinum,148.0,189.32,Home Goods,2023-09-13 09:39:46.585300,Teacher,70,1
473,,Male,Houston,Bronze,88.0,5800.83,Clothing,2023-02-12 09:39:46.585300,Manager,89,0
474,43.0,Female,Philadelphia,Platinum,151.0,1878.13,Clothing,2023-11-21 09:39:46.585300,Engineer,75,1
475,50.0,Female,Phoenix,Gold,108.0,8408.81,Home Goods,2023-07-03 09:39:46.585300,,85,1
476,60.0,Male,Chicago,Platinum,119.0,,Home Goods,2023-12-04 09:39:46.585300,Manager,99,0
477,,Female,Philadelphia,Silver,72.0,,Clothing,2023-07-24 09:39:46.585300,,57,1
478,39.0,Female,Houston,Gold,25.0,4562.15,Home Goods,2023-05-12 09:39:46.585300,Artist,83,1
479,46.0,Male,Los Angeles,Bronze,154.0,5069.8,Clothing,2023-09-29 09:39:46.585300,Manager,27,0
480,38.0,Other,Houston,Gold,137.0,9709.35,Clothing,2023-01-21 09:39:46.585300,Teacher,70,0
481,36.0,Male,Los Angeles,Gold,,7140.01,,2023-04-11 09:39:46.585300,Doctor,67,1
482,21.0,Female,New York,Silver,89.0,6066.25,Home Goods,2023-05-05 09:39:46.585300,Teacher,0,1
483,39.0,Female,Los Angeles,Silver,9.0,8152.88,Home Goods,2023-07-13 09:39:46.585300,Artist,11,0
484,53.0,Other,Chicago,Platinum,99.0,7315.66,,2023-12-18 09:39:46.585300,Doctor,68,0
485,37.0,Female,Phoenix,Bronze,167.0,1224.49,Clothing,2023-01-11 09:39:46.585300,,63,0
486,26.0,Female,Houston,,154.0,9884.71,Electronics,2023-03-10 09:39:46.585300,Engineer,26,0
487,26.0,,Phoenix,,171.0,,Home Goods,2023-02-01 09:39:46.585300,Doctor,76,1
488,32.0,Male,Philadelphia,Platinum,112.0,7666.13,Home Goods,2023-03-10 09:39:46.585300,Doctor,66,0
489,22.0,Female,Philadelphia,Gold,56.0,,Home Goods,2023-08-04 09:39:46.585300,Engineer,54,1
490,18.0,,Phoenix,Bronze,116.0,5244.9,Electronics,2023-10-09 09:39:46.585300,Manager,46,1
491,,Female,Philadelphia,Gold,154.0,513.27,Home Goods,2023-04-28 09:39:46.585300,Manager,55,0
492,32.0,Female,Phoenix,Silver,36.0,7412.65,Clothing,2023-02-19 09:39:46.585300,Teacher,55,1
493,,Other,,Silver,174.0,2131.14,Clothing,2023-01-23 09:39:46.585300,Engineer,54,1
494,28.0,Male,Phoenix,Platinum,24.0,1138.01,Clothing,2023-09-18 09:39:46.585300,Artist,87,1
495,21.0,Male,New York,Gold,,3668.16,,2023-06-07 09:39:46.585300,Artist,14,0
496,57.0,Female,Chicago,Silver,181.0,8108.8,Electronics,2023-04-21 09:39:46.585300,Engineer,30,0
497,,Female,Philadelphia,Bronze,181.0,,Clothing,2023-06-07 09:39:46.585300,Teacher,6,0
498,63.0,Female,,Silver,187.0,9518.66,Clothing,2023-05-14 09:39:46.585300,Teacher,13,0
499,43.0,Male,Los Angeles,Bronze,40.0,3091.18,Clothing,2023-06-02 09:39:46.585300,Manager,19,0
500,28.0,Female,Los Angeles,Gold,49.0,8973.41,Electronics,2023-07-15 09:39:46.585300,Manager,41,0
501,64.0,,Los Angeles,Bronze,76.0,5319.66,,2023-04-26 09:39:46.585300,Engineer,63,1
502,66.0,Other,Chicago,Bronze,92.0,3091.67,,2023-04-26 09:39:46.585300,,21,0
503,45.0,Male,,Platinum,156.0,9585.38,Clothing,2023-08-20 09:39:46.585300,Teacher,69,1
504,70.0,Other,,Bronze,193.0,1005.84,Clothing,2023-06-20 09:39:46.585300,Artist,35,1
505,53.0,,Los Angeles,Platinum,68.0,6300.46,Home Goods,2023-05-19 09:39:46.585300,Doctor,15,1
506,60.0,Other,New York,Bronze,77.0,244.9,Clothing,2023-06-09 09:39:46.585300,Manager,38,0
507,36.0,Other,Philadelphia,Silver,44.0,,Home Goods,2023-12-13 09:39:46.585300,Artist,35,0
508,53.0,Male,Philadelphia,,79.0,7357.13,Home Goods,2024-01-01 09:39:46.585300,Engineer,6,0
509,68.0,Other,Phoenix,Bronze,99.0,8823.39,Clothing,2023-05-28 09:39:46.585300,Artist,60,0
510,48.0,Female,Philadelphia,Platinum,77.0,923.81,Clothing,2023-05-04 09:39:46.585300,Doctor,21,1
511,61.0,Female,Chicago,Bronze,144.0,941.66,Clothing,2023-10-13 09:39:46.585300,Doctor,45,1
512,35.0,Female,,Gold,22.0,2469.58,Electronics,2023-10-16 09:39:46.585300,Doctor,77,0
513,62.0,Female,,Silver,161.0,613.7,Clothing,2023-09-09 09:39:46.585300,Artist,87,1
514,40.0,Male,Chicago,Silver,156.0,6475.13,Electronics,2023-09-24 09:39:46.585300,Doctor,95,1
515,20.0,Female,Phoenix,Silver,8.0,8662.46,Clothing,2023-02-09 09:39:46.585300,Artist,49,0
516,23.0,Male,Philadelphia,Gold,18.0,,Electronics,2023-08-07 09:39:46.585300,Engineer,29,0
517,61.0,Male,Los Angeles,,7.0,2020.19,Home Goods,2023-06-15 09:39:46.585300,Doctor,97,1
518,66.0,Male,,Gold,108.0,9010.49,Clothing,2023-11-14 09:39:46.585300,Engineer,61,0
519,47.0,Female,Phoenix,Bronze,,7895.43,Electronics,2023-01-22 09:39:46.585300,,31,0
520,35.0,Male,Philadelphia,Platinum,25.0,,Clothing,2023-08-22 09:39:46.585300,Artist,90,0
521,43.0,Other,New York,Bronze,39.0,1465.37,Clothing,2023-05-29 09:39:46.585300,Manager,33,0
522,54.0,Other,Phoenix,Gold,86.0,,Clothing,2023-03-16 09:39:46.585300,Teacher,85,0
523,67.0,Female,Chicago,Platinum,5.0,3411.57,Home Goods,2023-11-10 09:39:46.585300,Doctor,16,0
524,,Other,Los Angeles,,122.0,6895.39,Home Goods,2023-06-16 09:39:46.585300,Teacher,8,0
525,26.0,Other,Phoenix,Silver,57.0,1576.99,Clothing,2023-07-07 09:39:46.585300,,76,0
526,63.0,Other,Houston,Bronze,72.0,2048.03,Electronics,2023-03-02 09:39:46.585300,Engineer,39,1
527,,Other,Phoenix,Bronze,35.0,2119.07,,2023-11-18 09:39:46.585300,Engineer,50,1
528,23.0,Male,Houston,Silver,169.0,5320.72,Home Goods,2023-11-09 09:39:46.585300,Engineer,12,1
529,59.0,Other,Houston,Bronze,102.0,3861.97,Home Goods,2023-06-25 09:39:46.585300,Teacher,72,0
530,58.0,Female,Phoenix,Gold,29.0,6741.02,Home Goods,2023-03-23 09:39:46.585300,Teacher,27,1
531,28.0,Female,Houston,Silver,136.0,5999.67,Clothing,2023-07-24 09:39:46.585300,Artist,96,1
532,33.0,Other,Los Angeles,,170.0,524.53,Clothing,2023-01-11 09:39:46.585300,Teacher,42,1
533,25.0,Other,Chicago,Bronze,110.0,8536.18,Home Goods,2023-03-09 09:39:46.585300,Teacher,68,1
534,34.0,Other,New York,Silver,93.0,8604.42,Electronics,2023-12-16 09:39:46.585300,Artist,44,1
535,40.0,Other,Phoenix,Silver,7.0,8156.23,Home Goods,2023-08-10 09:39:46.585300,Manager,97,1
536,,Other,Houston,Gold,51.0,8407.05,Clothing,2023-06-12 09:39:46.585300,Artist,68,1
537,42.0,Male,Chicago,Gold,14.0,385.52,Electronics,2023-01-13 09:39:46.585300,Engineer,63,0
538,26.0,,Houston,Platinum,141.0,7750.79,Electronics,2023-06-02 09:39:46.585300,Artist,42,0
539,55.0,Female,Chicago,Bronze,70.0,,Clothing,2023-11-13 09:39:46.585300,,22,0
540,23.0,Male,Phoenix,Silver,176.0,1194.72,,2023-01-09 09:39:46.585300,Manager,80,1
541,36.0,,Houston,Platinum,81.0,9986.84,Home Goods,2023-12-29 09:39:46.585300,Teacher,56,0
542,24.0,Male,Philadelphia,Bronze,34.0,6616.16,Electronics,2023-05-02 09:39:46.585300,Doctor,80,1
543,37.0,,New York,Silver,43.0,8159.37,Clothing,2023-09-16 09:39:46.585300,Doctor,91,1
544,,Female,New York,Platinum,122.0,1755.14,Electronics,2023-04-17 09:39:46.585300,Manager,76,1
545,,Other,Phoenix,Gold,26.0,2564.19,Clothing,2023-04-12 09:39:46.585300,Artist,18,0
546,34.0,Male,Philadelphia,Bronze,47.0,4126.21,Clothing,2023-08-15 09:39:46.585300,Engineer,10,1
547,69.0,Female,Philadelphia,Bronze,131.0,,Home Goods,2023-02-18 09:39:46.585300,Teacher,31,0
548,64.0,Female,Houston,Silver,161.0,4453.54,Home Goods,2023-09-29 09:39:46.585300,Doctor,60,0
549,41.0,,Phoenix,Gold,95.0,2692.5,Electronics,2023-11-04 09:39:46.585300,Manager,99,1
550,42.0,,Chicago,Gold,162.0,205.19,Electronics,2023-03-31 09:39:46.585300,,7,1
551,24.0,Female,Philadelphia,Gold,180.0,494.61,Home Goods,2023-05-24 09:39:46.585300,Manager,38,0
552,53.0,Male,Phoenix,Gold,165.0,6650.87,Electronics,2023-09-02 09:39:46.585300,Artist,90,0
553,63.0,Other,New York,Gold,186.0,6842.09,Electronics,2023-01-22 09:39:46.585300,Engineer,65,1
554,65.0,Female,Los Angeles,Platinum,79.0,5355.48,Clothing,2023-05-12 09:39:46.585300,Doctor,81,0
555,41.0,,Houston,Silver,126.0,1647.58,Electronics,2023-04-20 09:39:46.585300,,9,0
556,48.0,Male,Philadelphia,Silver,24.0,4049.46,Home Goods,2023-11-19 09:39:46.585300,Teacher,42,0
557,43.0,Female,Los Angeles,Gold,72.0,9128.22,Home Goods,2023-05-08 09:39:46.585300,Engineer,67,0
558,39.0,Male,,Platinum,61.0,5138.32,Electronics,2023-08-24 09:39:46.585300,Manager,88,1
559,,Other,Los Angeles,Bronze,46.0,5512.56,Electronics,2023-08-26 09:39:46.585300,Teacher,7,1
560,56.0,Male,Philadelphia,Platinum,174.0,9283.62,Clothing,2023-04-17 09:39:46.585300,,3,1
561,42.0,Male,Chicago,Gold,145.0,9704.52,,2023-09-24 09:39:46.585300,Teacher,17,0
562,45.0,Other,Los Angeles,,87.0,6884.16,Clothing,2023-10-02 09:39:46.585300,Artist,17,0
563,48.0,Male,Phoenix,Bronze,,4668.61,Home Goods,2023-02-24 09:39:46.585300,Artist,96,1
564,51.0,,New York,Silver,,2934.48,Clothing,2023-02-06 09:39:46.585300,Manager,4,0
565,69.0,Other,Houston,Gold,119.0,3696.62,Home Goods,2023-09-10 09:39:46.585300,Engineer,99,1
566,68.0,Male,New York,Silver,110.0,3835.5,,2023-11-03 09:39:46.585300,Teacher,11,0
567,41.0,Male,Philadelphia,Gold,129.0,3618.59,Clothing,2023-11-24 09:39:46.585300,Engineer,79,1
568,,Other,Phoenix,Platinum,48.0,,Home Goods,2023-07-26 09:39:46.585300,Manager,88,1
569,58.0,Male,New York,Gold,,2573.06,Clothing,2023-04-23 09:39:46.585300,Manager,98,1
570,67.0,Female,Los Angeles,Silver,111.0,2697.75,Clothing,2023-12-20 09:39:46.585300,,96,0
571,28.0,,Los Angeles,Silver,39.0,3970.67,Electronics,2023-02-08 09:39:46.585300,Manager,8,0
572,18.0,Female,Chicago,Gold,100.0,2733.55,Home Goods,2023-02-26 09:39:46.585300,Teacher,72,1
573,36.0,Female,Phoenix,Gold,50.0,8979.32,Clothing,2024-01-02 09:39:46.585300,Engineer,95,1
574,54.0,Female,Phoenix,Platinum,196.0,404.52,Home Goods,2023-08-24 09:39:46.585300,Doctor,92,0
575,33.0,Other,Houston,Platinum,40.0,6571.6,Electronics,2023-05-30 09:39:46.585300,,65,0
576,39.0,Other,Houston,Gold,70.0,8219.39,Clothing,2023-05-29 09:39:46.585300,Doctor,98,1
577,,Female,Houston,Platinum,41.0,4074.37,Electronics,2023-03-30 09:39:46.585300,Manager,70,1
578,21.0,Other,Philadelphia,Platinum,4.0,,Electronics,2023-06-19 09:39:46.585300,Doctor,35,0
579,61.0,Female,Phoenix,Silver,51.0,,Home Goods,2023-02-21 09:39:46.585300,Teacher,96,1
580,18.0,Female,Chicago,Gold,101.0,7758.78,Electronics,2023-10-20 09:39:46.585300,Engineer,73,1
581,,Male,Houston,Bronze,175.0,3706.15,Clothing,2023-01-18 09:39:46.585300,Doctor,82,0
582,,,,Bronze,89.0,7243.78,Electronics,2023-03-19 09:39:46.585300,Engineer,94,0
583,21.0,Other,Houston,,12.0,9382.03,Clothing,2023-11-24 09:39:46.585300,Engineer,85,1
584,35.0,Female,Houston,Silver,135.0,5304.28,Clothing,2023-08-24 09:39:46.585300,Doctor,68,0
585,67.0,Female,Phoenix,Platinum,29.0,,Clothing,2023-02-26 09:39:46.585300,Doctor,78,0
586,67.0,Male,New York,Gold,184.0,3370.19,,2023-04-17 09:39:46.585300,Manager,50,0
587,28.0,Female,New York,Silver,174.0,6489.64,Home Goods,2023-08-14 09:39:46.585300,Engineer,22,1
588,63.0,Female,Los Angeles,Bronze,13.0,346.4,Electronics,2023-06-16 09:39:46.585300,Doctor,74,1
589,57.0,Male,,Bronze,195.0,9964.16,Clothing,2023-06-11 09:39:46.585300,Doctor,22,0
590,48.0,Male,Houston,Bronze,105.0,6744.25,,2023-02-03 09:39:46.585300,Artist,14,0
591,44.0,Other,Los Angeles,Silver,20.0,3888.41,Home Goods,2023-08-25 09:39:46.585300,Teacher,86,1
592,61.0,Female,Philadelphia,Silver,146.0,5278.6,Clothing,2023-05-09 09:39:46.585300,,35,0
593,47.0,Female,Los Angeles,Silver,170.0,9708.54,Home Goods,2023-05-19 09:39:46.585300,Teacher,78,0
594,,Male,Houston,Platinum,136.0,7220.98,Home Goods,2023-09-03 09:39:46.585300,,69,1
595,23.0,Other,Los Angeles,Silver,75.0,7958.22,Home Goods,2023-11-03 09:39:46.585300,Doctor,88,0
596,24.0,Female,Los Angeles,Platinum,74.0,3587.0,Electronics,2024-01-02 09:39:46.585300,Manager,13,0
